,CIRCUIT,DISTRICT,TRANSOFF,ORIGIN,JURIS,JURY,COUNTY,PROCPROG,DISP,JUDGMENT
43276,3,13,-8,2,3,0,42101,12,11,-8
43277,3,13,-8,1,3,0,42071,12,11,-8
43348,3,13,-8,1,3,0,42017,2,13,-8
43349,3,13,-8,1,3,0,42017,2,13,-8
43350,3,13,-8,1,3,0,42017,2,13,-8
43351,3,13,-8,1,3,0,42017,2,13,-8
43352,3,13,-8,1,3,0,42017,2,13,-8
43373,3,13,-8,1,3,0,42101,4,14,-8
43461,3,13,-8,1,3,0,42101,2,0,-8
43507,3,13,-8,1,3,0,42101,2,13,-8
43508,3,13,-8,1,3,0,42101,2,13,-8
43509,3,13,-8,1,3,0,42101,2,11,-8
43595,3,13,-8,1,3,0,42133,2,11,-8
43719,3,13,-8,1,3,0,42091,1,12,-8
43721,3,13,-8,1,3,0,42011,2,13,-8
43722,3,13,-8,4,3,0,42011,2,13,-8
43739,3,13,-8,1,3,0,42101,2,13,-8
43772,3,13,-8,1,3,0,42101,2,11,-8
43773,3,13,-8,1,3,0,42101,2,13,-8
43853,3,13,-8,1,3,0,42091,2,13,-8
43854,3,13,-8,1,3,0,42101,2,13,-8
43943,3,13,-8,1,3,0,42091,1,12,-8
44102,3,13,-8,1,3,0,42101,1,12,-8
44103,3,13,-8,1,3,0,42101,12,13,-8
44298,3,13,-8,1,3,0,42045,2,11,-8
44315,3,13,-8,1,3,0,42045,2,11,-8
44360,3,13,-8,1,3,0,42101,2,13,-8
44469,3,13,-8,1,3,0,42101,2,13,-8
44578,3,13,-8,1,3,0,42029,12,11,-8
44579,3,13,-8,1,3,0,42101,2,2,-8
44726,3,13,-8,1,3,0,42045,4,13,-8
44782,3,13,-8,1,3,0,42091,2,13,-8
44783,3,13,-8,1,3,0,42045,2,13,-8
44810,3,13,-8,1,3,0,42101,2,13,-8
44826,3,13,-8,1,3,0,42101,2,13,-8
44871,3,13,-8,1,3,0,42011,2,11,-8
45027,3,13,-8,1,3,0,42101,2,11,-8
45028,3,13,-8,1,3,0,42101,1,12,-8
45062,3,13,-8,1,3,0,42101,2,13,-8
45123,3,13,-8,1,3,0,42011,12,2,-8
45124,3,13,-8,1,3,0,42011,12,13,-8
45332,3,13,-8,1,3,0,42101,1,12,-8
45333,3,13,-8,1,3,0,42101,12,11,-8
45410,3,13,-8,1,3,0,42101,12,13,-8
45416,3,13,-8,1,3,0,42101,2,13,-8
45484,3,13,-8,1,3,0,42101,2,13,-8
45485,3,13,-8,1,3,0,42045,2,13,-8
45498,3,13,-8,1,3,0,42101,2,13,-8
45521,3,13,-8,1,3,0,42101,12,11,-8
45522,3,13,-8,1,3,0,42029,2,13,-8
45573,3,13,-8,1,3,0,42091,12,13,-8
45574,3,13,-8,1,3,0,42091,2,0,-8
45746,3,13,-8,1,3,0,42101,12,3,-8
45791,3,13,-8,1,3,0,42101,1,13,-8
45792,3,13,-8,1,3,0,42091,12,13,-8
45793,3,13,-8,1,3,0,42091,2,11,-8
45794,3,13,-8,4,3,0,42091,2,13,-8
45878,3,13,-8,1,3,0,42101,2,13,-8
45929,3,13,-8,1,3,0,42091,2,11,-8
46259,3,13,-8,1,3,0,42101,12,3,-8
46267,3,13,2,1,3,0,42101,2,11,-8
46268,3,13,-8,1,3,0,42101,2,11,-8
46375,3,13,-8,1,3,0,42101,12,13,-8
46521,3,13,-8,1,3,0,42011,2,11,-8
46560,3,13,-8,1,3,0,42077,2,3,-8
46638,3,13,-8,1,3,0,42091,2,11,-8
46639,3,13,-8,1,3,0,42101,12,13,-8
46640,3,13,-8,1,3,0,42101,12,13,-8
46676,3,13,-8,1,3,0,42091,2,13,-8
46733,3,13,-8,1,3,0,42091,2,13,-8
46820,3,13,-8,1,3,0,42091,2,11,-8
46843,3,13,-8,1,3,0,42101,2,11,-8
46851,3,13,-8,1,3,0,42101,2,13,-8
46898,3,13,-8,1,3,0,42091,2,11,-8
46904,3,13,-8,1,3,0,42101,2,14,-8
46971,3,14,-8,1,3,0,42041,2,3,-8
47111,3,14,-8,1,3,0,42043,2,6,1
47131,3,14,-8,1,3,0,42041,10,3,-8
47175,3,14,-8,1,3,0,42133,4,1,-8
47186,3,14,-8,1,3,0,42027,10,3,-8
47228,3,14,-8,1,3,0,42113,12,6,2
47292,3,14,-8,1,3,0,42055,12,3,-8
47397,3,14,-8,1,3,0,42133,2,3,-8
48154,3,14,-8,1,3,0,42079,12,14,-8
48326,3,14,-8,1,3,0,42079,12,14,-8
48578,3,14,-8,1,3,0,88888,2,14,-8
48654,3,14,-8,1,3,0,42131,12,12,-8
48723,3,14,-8,1,3,0,42069,12,13,-8
49122,3,15,-8,1,3,0,42049,2,13,-8
49250,3,15,-8,1,3,0,42039,1,14,-8
49252,3,15,-8,1,3,0,42049,1,14,-8
49479,3,15,-8,1,3,0,42021,1,10,-8
49626,3,15,-8,1,3,0,42005,10,10,-8
49746,3,15,-8,1,3,0,42003,1,10,-8
49868,3,15,-8,1,3,0,42003,1,3,-8
49869,3,15,-8,1,3,0,42003,10,10,-8
49870,3,15,-8,1,3,0,42003,10,10,-8
50002,3,15,-8,1,3,0,42003,1,3,-8
50011,3,15,-8,1,3,0,88888,1,10,-8
50281,3,15,-8,1,3,0,42003,1,10,-8
50318,3,15,-8,1,3,0,42003,1,3,-8
50410,3,15,-8,3,1,0,42003,1,10,-8
50473,3,15,-8,1,3,0,42003,1,3,-8
50480,3,15,-8,7,3,0,88888,10,10,-8
50486,3,15,-8,1,3,0,42129,2,6,3
50488,3,15,-8,1,3,0,88888,2,3,-8
50516,3,15,-8,1,3,0,42003,1,3,-8
50631,3,15,-8,1,3,0,42003,2,6,2
50678,3,15,-8,1,3,0,42129,1,3,-8
50679,3,15,-8,4,3,0,42129,2,3,-8
50734,3,15,-8,1,3,0,42003,1,1,-8
50845,3,15,-8,1,3,0,42003,1,3,-8
50846,3,15,-8,1,3,0,42003,1,3,-8
50847,3,15,-8,1,3,0,42033,1,3,-8
50848,3,15,-8,1,3,0,42033,1,3,-8
50873,3,15,-8,7,3,0,42003,2,1,-8
50881,3,15,-8,7,3,0,42125,1,10,-8
51118,3,15,-8,1,3,0,42003,1,3,-8
51119,3,15,-8,1,3,0,42003,1,3,-8
51120,3,15,-8,1,3,0,42003,1,3,-8
51132,3,15,-8,1,3,0,42003,1,3,-8
51133,3,15,-8,7,3,0,42003,1,3,-8
51134,3,15,-8,1,3,0,42033,1,3,-8
51170,3,15,-8,1,3,0,42003,1,10,-8
51218,3,15,-8,1,3,0,42003,1,10,-8
51420,3,15,-8,1,3,0,42085,1,3,-8
51421,3,15,-8,1,3,0,42085,1,3,-8
51532,3,15,-8,1,1,0,42065,1,10,-8
51604,3,15,-8,1,3,0,42003,4,6,2
51619,3,15,-8,1,3,0,42003,1,3,-8
51620,3,15,-8,1,2,0,42003,1,3,-8
51661,3,15,-8,1,3,0,42003,11,17,-8
51704,3,15,-8,1,3,0,42085,12,17,2
51738,3,15,-8,1,3,0,42063,2,11,-8
51746,3,15,-8,1,3,0,42003,12,6,2
51779,3,15,-8,1,3,0,42003,11,6,1
51780,3,15,-8,1,3,0,42003,2,14,-8
51825,3,15,-8,1,3,0,42003,1,13,-8
51845,3,15,-8,1,3,0,42003,2,11,-8
51846,3,15,-8,1,3,0,42003,2,3,-8
51917,3,15,-8,1,3,0,42003,2,12,-8
52073,3,15,-8,1,3,0,42003,1,14,-8
52293,3,91,-8,1,3,0,78010,10,14,-8
52334,3,91,-8,1,3,0,78010,1,11,-8
52675,3,91,-8,1,3,0,78030,10,1,-8
52683,3,91,-8,1,3,0,78030,10,1,-8
52779,3,91,-8,1,3,0,78030,1,2,-8
52913,4,16,-8,1,3,0,24007,5,3,-8
52922,4,16,-8,1,3,0,24007,5,3,-8
52923,4,16,-8,1,3,0,24007,5,3,-8
52958,4,16,-8,1,3,0,24007,5,3,-8
52974,4,16,-8,1,3,0,24031,2,3,-8
53069,4,16,-8,1,3,0,24031,10,17,2
53183,4,16,-8,1,3,0,24031,4,3,-8
53190,4,16,-8,1,3,0,24033,10,3,-8
53280,4,16,-8,1,3,0,24031,4,3,-8
53339,4,16,-8,1,3,0,24025,4,6,1
53400,4,16,-8,1,3,0,21045,1,3,-8
53950,4,16,-8,1,3,0,24031,3,3,-8
53959,4,16,-8,1,3,0,24510,1,3,-8
54106,4,16,-8,1,3,0,24003,1,3,-8
54252,4,16,-8,1,3,0,88888,10,6,4
54255,4,16,-8,1,3,0,88888,2,3,-8
54299,4,16,-8,1,3,0,88888,1,3,-8
54352,4,16,-8,1,3,0,24510,2,3,-8
54669,4,16,-8,1,3,0,24037,2,3,-8
54670,4,16,-8,1,3,0,24510,2,3,-8
54755,4,16,-8,1,3,0,24510,1,1,-8
54968,4,16,-8,1,3,0,24031,2,3,-8
54993,4,16,-8,1,3,0,24031,2,3,-8
55123,4,16,-8,1,3,0,24031,1,17,-8
55143,4,16,-8,1,3,0,24510,1,3,-8
55228,4,16,-8,1,3,0,24510,2,3,-8
55229,4,16,-8,4,3,0,24510,12,14,-8
55311,4,16,-8,1,3,0,24003,2,6,2
55328,4,16,-8,1,3,0,24031,2,13,-8
55329,4,16,-8,1,3,0,24021,2,6,2
55445,4,16,-8,1,3,0,24025,12,6,2
55451,4,16,-8,1,3,0,24037,2,6,2
55452,4,16,-8,1,3,0,24033,12,3,-8
55453,4,16,-8,1,3,0,24025,2,13,-8
55474,4,16,-8,1,3,0,24033,2,12,-8
55499,4,16,-8,1,3,0,24510,1,13,-8
55500,4,16,-8,1,3,0,24035,2,13,-8
55539,4,16,-8,1,3,0,24510,2,14,-8
55540,4,16,-8,1,3,0,24510,1,14,-8
55636,4,16,-8,1,3,0,24510,12,6,2
55646,4,16,-8,1,3,0,24510,12,14,-8
55671,4,16,-8,1,3,0,24029,2,17,2
55685,4,16,-8,1,3,0,24045,1,13,-8
55885,4,16,-8,1,3,0,88888,2,0,-8
56030,4,16,-8,1,3,0,24031,2,14,-8
56138,4,16,-8,1,3,0,24021,2,14,-8
56168,4,16,-8,1,3,0,24031,2,14,-8
56177,4,16,-8,1,3,0,24007,2,14,-8
56178,4,16,-8,1,3,0,24035,12,6,3
56243,4,16,-8,1,3,0,24033,1,12,-8
56313,4,16,-8,1,3,0,24007,2,6,2
56333,4,16,-8,1,3,0,24033,1,14,-8
56334,4,16,-8,1,3,0,88888,2,11,-8
56346,4,16,-8,1,3,0,24033,12,14,-8
56407,4,16,-8,1,3,0,24043,12,14,-8
56436,4,16,-8,1,3,0,24510,12,6,1
56535,4,16,-8,1,3,0,24007,2,14,-8
56536,4,16,-8,1,3,0,24007,2,2,-8
56553,4,16,-8,1,3,0,24031,12,6,2
56596,4,16,-8,1,1,0,24510,12,0,-8
56684,4,16,-8,1,3,0,24031,2,3,-8
56685,4,16,-8,1,3,0,24035,12,6,2
56695,4,16,-8,1,3,0,24033,1,13,-8
56705,4,16,-8,1,3,0,24510,12,11,-8
56706,4,16,-8,1,3,0,24510,2,2,-8
57347,4,17,-8,1,3,0,37183,10,17,-8
57498,4,17,-8,1,3,0,37183,10,17,-8
57799,4,17,-8,1,3,0,37183,4,11,-8
57831,4,17,-8,1,3,0,37183,2,6,1
57842,4,17,-8,1,3,0,37183,1,12,-8
57881,4,17,-8,1,3,0,37183,4,13,-8
57889,4,17,-8,1,3,0,37183,1,12,-8
58024,4,17,-8,1,3,0,37183,2,17,-8
58048,4,17,-8,1,3,0,37183,2,11,-8
58383,4,17,-8,1,3,0,37129,2,2,-8
58684,4,18,-8,1,3,0,37067,1,3,-8
58708,4,18,-8,1,3,0,88888,2,6,2
58709,4,18,-8,1,3,0,88888,2,6,2
58710,4,18,-8,1,3,0,37081,1,3,-8
58727,4,18,-8,1,3,0,88888,2,6,1
58740,4,18,-8,1,3,0,88888,2,6,2
58744,4,18,-8,1,3,0,37067,2,6,1
58771,4,18,-8,1,3,0,37081,12,6,1
58774,4,18,-8,1,3,0,37057,11,6,2
58817,4,18,-8,1,3,0,37063,11,17,-8
58818,4,18,-8,1,3,0,37063,11,17,-8
58819,4,18,-8,1,3,0,37063,11,17,-8
58847,4,18,-8,1,3,0,37067,12,6,2
58848,4,18,-8,1,3,0,37067,12,6,2
58853,4,18,-8,1,3,0,37081,2,6,2
58871,4,18,-8,1,3,0,88888,2,6,2
58874,4,18,-8,1,3,0,37081,12,12,-8
58875,4,18,-8,1,3,0,37081,12,6,2
58913,4,18,-8,1,3,0,37081,12,6,2
58946,4,18,-8,1,2,0,37159,2,12,-8
58947,4,18,-8,1,2,0,37159,2,12,-8
58948,4,18,-8,1,2,0,37159,2,12,-8
59420,4,19,-8,1,3,0,37199,10,17,-8
59459,4,19,-8,1,3,0,37021,1,3,-8
59538,4,19,-8,1,3,0,37021,2,14,-8
59563,4,19,-8,1,3,0,37173,1,5,-8
59571,4,19,-8,1,3,0,37021,1,0,-8
59644,4,19,-8,1,3,0,37119,1,3,-8
59741,4,19,-8,1,3,0,37119,10,3,-8
59915,4,19,-8,1,3,0,37119,2,14,-8
59945,4,19,-8,1,1,0,37119,5,5,1
59964,4,19,-8,1,3,0,37119,12,11,-8
59994,4,19,-8,1,3,0,37119,1,12,-8
60094,4,19,-8,1,3,0,37119,12,14,-8
60186,4,19,-8,1,3,0,37161,1,3,-8
60236,4,19,-8,1,3,0,37199,1,12,-8
60558,4,20,-8,1,3,0,88888,5,6,2
60904,4,20,-8,1,3,0,45029,5,1,-8
61115,4,20,-8,1,3,0,45019,10,14,-8
61128,4,20,-8,1,3,0,45019,10,14,-8
61200,4,20,-8,1,3,0,45019,10,3,-8
61224,4,20,-8,1,3,0,45053,1,3,-8
61225,4,20,-8,1,3,0,45053,2,3,-8
61324,4,20,-8,2,3,0,45015,1,14,-8
61377,4,20,-8,1,3,0,45019,10,13,-8
62864,4,20,-8,1,3,0,88888,2,13,-8
63096,4,20,-8,1,3,0,45075,11,14,-8
63290,4,20,-8,1,3,0,45045,2,3,-8
64026,4,21,-8,1,3,0,51059,1,14,-8
64058,4,21,-8,1,3,0,51510,1,2,-8
64059,4,21,-8,1,3,0,51015,1,2,-8
64155,4,21,-8,1,3,0,51059,2,1,-8
64346,4,21,-8,1,3,0,88888,2,3,-8
64347,4,21,-8,1,3,0,88888,2,3,-8
64348,4,21,-8,1,3,0,88888,2,3,-8
64490,4,21,-8,1,3,0,0,12,2,-8
64519,4,21,-8,1,3,0,88888,12,14,-8
64602,4,21,-8,5,2,0,88888,3,13,-8
64673,4,21,-8,1,3,0,51610,12,12,-8
64709,4,21,-8,1,3,0,51510,1,14,-8
64932,4,21,-8,1,3,0,51610,1,2,-8
64933,4,21,-8,1,3,0,51510,4,6,1
64948,4,21,-8,1,3,0,51059,1,14,-8
65036,4,21,-8,1,3,0,51013,3,0,-8
65037,4,21,-8,1,3,0,88888,2,1,-8
65174,4,21,-8,1,3,0,51059,2,14,-8
65213,4,21,-8,1,3,0,88888,12,14,-8
65286,4,21,-8,1,3,0,51013,10,14,-8
65612,4,21,-8,1,3,0,51810,4,6,4
65618,4,21,-8,1,3,0,51810,4,6,4
65633,4,21,-8,1,3,0,51760,4,6,4
65636,4,21,-8,1,3,0,51810,4,6,4
65637,4,21,-8,1,3,0,51710,4,6,1
65680,4,21,-8,1,3,0,51810,8,9,4
65742,4,21,-8,1,3,0,51810,4,1,-8
65746,4,21,-8,1,3,0,51710,8,9,2
65751,4,21,-8,1,3,0,51810,4,6,2
65762,4,21,-8,1,1,0,51810,8,9,3
65829,4,21,-8,1,3,0,51810,4,11,-8
65860,4,21,-8,1,3,0,51710,8,9,1
65886,4,21,-8,1,3,0,51810,1,13,-8
65962,4,21,-8,1,3,0,51810,8,9,2
65981,4,21,-8,1,3,0,51760,8,9,4
65998,4,21,-8,1,3,0,51710,8,9,2
66017,4,21,-8,1,3,0,88888,3,11,-8
66020,4,21,-8,1,3,0,51710,8,9,1
66069,4,21,-8,1,3,0,51740,4,13,-8
66074,4,21,-8,1,3,0,51810,8,9,1
66117,4,21,-8,1,3,0,51710,4,12,-8
66123,4,21,-8,1,3,0,0,8,17,-8
66133,4,21,-8,1,3,0,51710,3,17,-8
66142,4,21,-8,1,3,0,51710,3,12,-8
66147,4,21,-8,1,3,0,51810,11,14,-8
66151,4,21,-8,1,2,0,51810,4,6,1
66152,4,21,-8,1,3,0,51710,10,14,-8
66219,4,21,-8,1,3,0,51760,1,2,-8
66396,4,21,-8,1,3,0,51760,1,3,-8
66849,4,21,-8,1,3,0,0,2,14,-8
66876,4,21,-8,1,3,0,51700,1,3,-8
66891,4,21,-8,1,3,0,51700,1,3,-8
66906,4,21,-8,1,3,0,51700,1,3,-8
66952,4,21,-8,1,3,0,51710,10,17,-8
66968,4,21,-8,1,3,0,51650,3,3,-8
66971,4,21,-8,1,3,0,51700,8,11,-8
66976,4,21,-8,3,1,0,51700,1,13,-8
66991,4,21,-8,1,3,0,51650,4,12,-8
67000,4,21,-8,1,3,0,51199,8,11,-8
67004,4,21,-8,1,3,0,51700,8,9,1
67015,4,21,-8,1,3,0,51650,2,11,-8
67223,4,22,-8,1,3,0,51191,2,3,-8
67224,4,22,-8,1,3,0,51191,2,3,-8
67264,4,22,-8,1,3,0,51191,1,14,-8
67290,4,22,-8,1,3,0,51027,2,14,-8
67291,4,22,-8,1,3,0,88888,3,14,-8
67294,4,22,-8,1,3,0,51027,2,14,-8
67298,4,22,-8,1,3,0,51167,2,11,-8
67328,4,22,-8,1,3,0,51027,2,14,-8
67351,4,22,-8,1,3,0,51185,2,14,-8
67381,4,22,-8,1,3,0,51195,5,3,-8
67517,4,22,-8,1,2,0,51105,3,3,-8
67553,4,22,-8,1,3,0,51027,2,17,-8
67555,4,22,-8,1,3,0,51195,2,14,-8
67562,4,22,-8,1,3,0,51520,2,14,-8
67575,4,22,-8,1,3,0,51027,5,14,-8
67586,4,22,-8,1,3,0,51027,5,14,-8
67676,4,22,-8,1,3,0,51003,1,14,-8
67677,4,22,-8,1,3,0,51003,1,14,-8
67792,4,22,-8,1,3,0,51143,10,17,-8
67853,4,22,-8,1,2,0,88888,1,1,-8
67854,4,22,-8,1,3,0,51165,3,3,-8
67901,4,22,-8,1,3,0,51015,1,3,-8
67935,4,22,-8,1,3,0,51069,1,3,-8
67936,4,22,-8,1,3,0,51790,1,1,-8
68045,4,22,-8,1,3,0,51015,1,12,-8
68122,4,22,-8,1,3,0,51770,1,17,-8
68211,4,22,-8,1,3,0,88888,4,11,-8
68446,4,22,-8,1,3,0,88888,4,3,-8
68573,4,22,-8,1,3,0,51155,1,3,-8
68584,4,22,-8,1,3,0,51155,1,3,-8
68586,4,22,-8,1,3,0,51155,1,3,-8
68658,4,22,-8,1,3,0,51155,2,14,-8
68661,4,22,-8,1,3,0,51770,4,6,2
68687,4,22,-8,1,3,0,51770,3,11,-8
68787,4,22,-8,1,3,0,88888,5,13,-8
68838,4,22,-8,1,3,0,51770,1,13,-8
68855,4,22,-8,1,3,0,51770,12,12,-8
68989,4,23,-8,1,3,0,54033,10,3,-8
69075,4,23,-8,3,3,0,88888,2,14,-8
69123,4,23,-8,1,3,0,54033,1,11,-8
69543,4,23,-8,1,3,0,54029,4,3,-8
69545,4,23,-8,1,3,0,54069,2,3,-8
69554,4,23,-8,2,3,0,88888,5,3,-8
69688,4,24,-8,1,3,0,54107,1,3,-8
69726,4,24,-8,1,3,0,54087,2,14,-8
69753,4,24,-8,1,3,0,54107,2,12,-8
70020,4,24,-8,1,3,0,88888,4,6,1
70124,4,24,-8,1,3,0,54039,1,3,-8
70330,4,24,-8,1,3,0,54039,1,17,2
70432,4,24,-8,1,3,0,54079,2,14,-8
70435,4,24,-8,1,3,0,54079,4,17,-8
70442,4,24,-8,1,3,0,54079,4,17,-8
70443,4,24,-8,1,3,0,54079,4,17,1
70451,4,24,-8,1,3,0,54079,2,14,-8
70459,4,24,-8,1,3,0,54079,4,17,-8
70847,4,24,-8,1,3,0,54011,2,12,-8
70910,4,24,-8,4,3,0,54089,2,6,1
71142,4,24,-8,1,3,0,54081,12,14,-8
71143,4,24,-8,1,3,0,54081,5,14,-8
71686,5,38,-8,3,3,0,22071,4,11,-8
71721,5,38,-8,1,3,0,22071,12,6,1
71764,5,38,-8,1,3,0,22071,12,6,1
72161,5,38,-8,1,3,0,22071,5,13,-8
72501,5,38,-8,1,3,0,22051,11,6,2
72630,5,38,-8,1,3,0,22051,5,6,2
73308,5,38,-8,1,3,0,88888,12,17,3
73616,5,38,-8,1,3,0,22071,4,6,2
73617,5,38,-8,3,3,0,22071,4,6,1
73640,5,38,-8,3,3,0,22071,12,11,-8
73669,5,38,-8,1,3,0,22071,12,6,2
73680,5,38,-8,1,3,0,22071,12,2,-8
73681,5,38,-8,3,3,0,22071,12,2,-8
73715,5,38,-8,1,3,0,22071,2,1,-8
73967,5,38,-8,1,3,0,22117,1,6,2
74025,5,38,-8,3,3,0,22071,5,6,2
74615,5,38,-8,1,3,0,22071,4,6,2
74641,5,38,-8,1,3,0,22071,12,18,-8
74663,5,38,-8,1,3,0,22071,4,6,1
74867,5,38,-8,1,3,0,22075,5,6,2
74904,5,38,-8,1,3,0,22071,11,11,-8
74954,5,38,-8,1,3,0,22051,4,6,1
74955,5,38,-8,1,3,0,22071,2,2,-8
74987,5,38,2,1,3,0,22071,12,2,-8
75126,5,38,-8,1,3,0,88888,4,13,-8
75186,5,38,-8,1,3,0,22071,12,5,2
75191,5,38,-8,1,3,0,22071,2,11,-8
75541,5,38,-8,1,3,0,22089,2,6,2
75546,5,38,-8,3,3,0,22103,2,6,2
75548,5,38,-8,3,3,0,22071,4,6,2
75553,5,38,-8,1,3,0,22071,12,2,-8
75554,5,38,-8,1,3,0,22071,4,11,-8
75596,5,38,-8,1,3,0,22071,12,6,1
75612,5,38,-8,1,3,0,22071,12,11,-8
75613,5,38,-8,4,3,0,22071,4,6,2
75646,5,38,-8,1,3,0,22071,4,13,-8
75764,5,38,-8,1,3,0,22071,4,6,2
75815,5,38,-8,1,3,0,22071,2,14,-8
75934,5,38,-8,1,3,0,22071,4,6,2
75984,5,38,-8,1,3,0,22071,2,18,-8
76016,5,38,-8,1,3,0,22051,2,6,2
76044,5,38,-8,1,3,0,22071,12,12,-8
76171,5,38,-8,1,3,0,22071,4,6,2
76217,5,38,-8,1,3,0,22071,4,6,2
76237,5,38,-8,1,3,0,22103,4,6,2
76305,5,38,-8,1,3,0,22051,12,13,-8
76329,5,38,-8,1,3,0,22071,2,2,-8
76347,5,38,-8,1,3,0,22071,4,6,2
76557,5,38,-8,1,3,0,22071,4,11,-8
76652,5,38,2,1,3,0,22071,4,11,-8
76692,5,38,-8,1,3,0,22109,12,6,2
76705,5,38,-8,1,2,0,22071,4,6,2
76742,5,38,-8,1,3,0,22071,4,6,1
76823,5,38,-8,1,3,0,22071,4,6,1
76841,5,38,-8,1,3,0,22051,2,6,2
76881,5,38,-8,1,3,0,22071,4,6,2
76889,5,38,-8,1,3,0,22071,4,6,2
77049,5,38,-8,1,3,0,22051,4,6,2
77120,5,38,-8,3,3,0,22071,4,6,1
77190,5,38,-8,1,1,0,22071,4,11,-8
77300,5,38,-8,1,3,0,22071,12,12,-8
77395,5,38,-8,1,3,0,22071,12,6,2
77410,5,38,-8,1,3,0,22051,12,12,-8
77488,5,38,-8,3,3,0,22071,2,6,1
77523,5,38,-8,1,3,0,22071,4,11,-8
77557,5,38,-8,1,3,0,22087,4,11,-8
77588,5,38,-8,1,3,0,22051,2,13,-8
77615,5,38,-8,1,3,0,22071,4,6,2
78262,5,39,-8,2,3,0,22033,10,17,-8
78325,5,39,-8,1,2,0,22033,10,14,-8
78344,5,39,-8,2,3,0,22033,2,14,-8
78370,5,39,-8,2,3,0,22033,12,17,2
78475,5,39,-8,2,3,0,22033,4,1,-8
78525,5,39,-8,2,3,0,22033,3,13,-8
78634,5,39,-8,2,3,0,22033,10,17,-8
78692,5,39,-8,2,3,0,22033,10,17,-8
78727,5,39,-8,2,3,0,22033,2,14,-8
78778,5,39,-8,5,3,0,22033,12,12,-8
78784,5,39,-8,2,3,0,22033,1,13,-8
78785,5,39,-8,2,3,0,22033,10,17,-8
78927,5,29,1,1,3,0,22043,12,11,-8
78967,5,29,-8,1,3,0,22079,2,6,2
78984,5,29,-8,1,3,0,88888,1,2,-8
79019,5,29,-8,1,3,0,22079,2,1,-8
79020,5,29,-8,1,3,0,22079,1,1,-8
79108,5,29,-8,1,3,0,22059,12,6,2
79133,5,29,-8,1,3,0,22069,12,6,4
79134,5,29,-8,1,3,0,22079,12,6,4
79142,5,29,-8,1,3,0,22079,12,6,4
79144,5,29,-8,1,3,0,22059,12,6,4
79153,5,29,-8,1,3,0,88888,1,12,-8
79286,5,29,-8,1,3,0,22053,4,1,-8
79550,5,29,-8,1,3,0,22019,10,10,-8
79602,5,29,-8,1,3,0,22019,10,17,-8
79682,5,29,2,1,3,0,88888,12,14,-8
79741,5,29,-8,1,3,0,22019,10,17,-8
79752,5,29,-8,1,3,0,22019,2,13,-8
79782,5,29,-8,1,3,0,22003,2,12,-8
79986,5,29,-8,1,3,0,22073,2,6,2
79987,5,29,-8,1,3,0,22073,2,6,2
79989,5,29,-8,1,3,0,22041,2,17,-8
80084,5,29,-8,1,3,0,22067,10,6,-8
80157,5,29,-8,1,3,0,22073,2,12,-8
80159,5,29,-8,1,3,0,88888,2,17,-8
80465,5,29,-8,1,3,0,22097,2,17,-8
80503,5,29,-8,1,2,0,22113,4,3,-8
80567,5,29,-8,1,3,0,22097,1,6,2
80579,5,29,-8,1,3,0,22113,1,3,-8
80641,5,29,-8,1,3,0,22097,12,6,2
80671,5,29,-8,1,3,0,22113,1,12,-8
80675,5,29,-8,1,3,0,88888,10,17,-8
80679,5,29,-8,1,3,0,22099,4,17,-8
80716,5,29,-8,1,3,0,88888,1,13,-8
80727,5,29,-8,1,3,0,22017,1,2,-8
80728,5,29,-8,1,3,0,22017,1,2,-8
80729,5,29,-8,1,3,0,22017,1,2,-8
80730,5,29,-8,1,3,0,22017,2,4,1
80731,5,29,-8,1,3,0,22017,1,2,-8
80732,5,29,-8,1,3,0,0,1,2,-8
80771,5,29,-8,1,1,0,22017,2,6,4
80828,5,29,-8,1,3,0,22017,1,2,-8
80843,5,29,-8,1,3,0,22017,1,2,-8
80968,5,29,-8,1,3,0,22017,12,6,2
80976,5,29,-8,1,3,0,22017,2,2,-8
80979,5,29,-8,1,3,0,22017,12,6,2
80980,5,29,-8,1,3,0,22017,1,2,-8
80981,5,29,-8,1,3,0,22017,2,6,1
80984,5,29,-8,1,3,0,0,12,6,2
80993,5,29,-8,1,3,0,22017,12,6,2
81035,5,29,-8,1,3,0,22015,1,2,-8
81039,5,29,-8,1,3,0,22017,12,11,-8
81046,5,29,-8,1,3,0,22017,12,6,2
81102,5,29,-8,1,3,0,22017,1,12,-8
81104,5,29,-8,1,3,0,22017,1,12,-8
81121,5,29,-8,1,3,0,22015,3,14,-8
81124,5,29,-8,1,3,0,22015,4,6,2
81125,5,29,-8,1,3,0,22015,4,6,1
81168,5,29,-8,1,3,0,22017,1,14,-8
81169,5,29,-8,1,3,0,22017,12,6,2
81182,5,29,-8,1,3,0,22017,4,11,-8
81192,5,29,-8,1,3,0,22119,4,6,2
81537,5,29,-8,1,3,0,22101,3,1,-8
81727,5,29,-8,1,3,0,22097,2,17,-8
81734,5,29,6,1,3,0,22097,3,3,-8
81752,5,29,-8,1,3,0,22055,2,3,-8
81878,5,29,-8,1,3,0,22099,1,2,-8
81880,5,29,-8,1,1,0,22101,2,14,-8
81896,5,29,-8,1,3,0,88888,2,17,-8
81910,5,29,-8,1,3,0,22055,10,17,-8
81915,5,29,-8,1,3,0,22029,2,2,-8
81916,5,29,-8,1,3,0,22055,2,2,-8
